file,config,particle,D_m,Lw_cm,Epw_cm,material,H,config_dir,tally_14_value,tally_14_error,tally_1014_total_value,tally_1014_total_error,dose_Dp10_calc,dose_Dp10_calc_error,dose_Hstar10_calc,dose_Hstar10_calc_error,dose_E_calc,dose_E_calc_error,diff_Dp10_pct
SR_Pu_UN_G1_C3_P_D2.0m_Lw_100.0cm_Epw5.0cm_w_lead.o,C3,P,2.0,100.0,5.0,lead,100,C3_H_100,1.94133e-06,0.0081,3.19759e-07,0.0295,1.9449367475607076e-06,0.008011361913347139,1.9329155269431474e-06,0.00785758623916818,1.6785881812250108e-06,0.007652432406092927,
SR_Pu_UN_G1_C3_P_D300.0m_Lw_15000.0cm_Epw1.0cm_w_lead.o,C3,P,300.0,15000.0,1.0,lead,100,C3_H_100,2.2561e-10,0.1527,5.087e-11,0.0719,2.2609850349084264e-10,0.15213377795674932,2.2312414348172548e-10,0.15308581095151558,1.9229847580309531e-10,0.15447670934174537,
SR_Pu_UN_G1_C3_P_D300.0m_Lw_15000.0cm_Epw20.0cm_w_lead.o,C3,P,300.0,15000.0,20.0,lead,100,C3_H_100,2.77158e-11,0.0451,5.3462e-12,0.0477,2.786585704230382e-11,0.04436431562317634,2.746773913944247e-11,0.0448969205111784,2.3557692718096796e-11,0.0456112727296959,
SR_Pu_UN_G1_C3_P_D300.0m_Lw_15000.0cm_Epw40.0cm_w_lead.o,C3,P,300.0,15000.0,40.0,lead,100,C3_H_100,1.7183e-11,0.0103,3.41189e-12,0.0217,1.7293566780122918e-11,0.010058598000644637,1.7030038998273808e-11,0.010051832090437416,1.4586758647166163e-11,0.009961016347760991,
SR_Pu_UN_G1_C3_P_D5.0m_Lw_250.0cm_Epw10.0cm_w_lead.o,C3,P,5.0,250.0,10.0,lead,100,C3_H_100,9.84131e-08,0.0129,1.57332e-08,0.0236,9.882192822917932e-08,0.012892682904895187,9.799269445418347e-08,0.012892044553929569,8.477306723275795e-08,0.012823549049463544,
SR_Pu_UN_G1_C3_P_D50.0m_Lw_2500.0cm_Epw5.0cm_w_lead.o,C3,P,50.0,2500.0,5.0,lead,100,C3_H_100,3.84826e-09,0.0308,6.32706e-10,0.0284,3.863093682210214e-09,0.030753728942563712,3.8286911900581864e-09,0.0309046628652084,3.314306112164825e-09,0.031116794109964103,
SR_Pu_UN_G1_C3_P_D5.0m_Lw_250.0cm_Epw1.0cm_w_lead.o,C3,P,5.0,250.0,1.0,lead,100,C3_H_100,1.77656e-06,0.0031,3.14767e-07,0.0101,1.7788421123122575e-06,0.0030647195761149986,1.7662760627305751e-06,0.0030041027979577917,1.531041302082418e-06,0.00293277158267837,
SR_Pu_UN_G1_C3_P_D5.0m_Lw_250.0cm_Epw20.0cm_w_lead.o,C3,P,5.0,250.0,20.0,lead,100,C3_H_100,4.35154e-08,0.0171,6.8368e-09,0.0226,4.380220810180293e-08,0.017004697020735152,4.3356470352876175e-08,0.01708021678566375,3.7414831416430484e-08,0.017149012648388143,
SR_Pu_UN_G1_C3_P_D5.0m_Lw_250.0cm_Epw40.0cm_w_lead.o,C3,P,5.0,250.0,40.0,lead,100,C3_H_100,2.22072e-08,0.0077,3.41193e-09,0.0156,2.2333003240052902e-08,0.0075851240666993495,2.20849107061203e-08,0.007585520383781769,1.903805207562538e-08,0.007573751922931036,
SR_Pu_UN_G1_C3_P_D50.0m_Lw_2500.0cm_Epw10.0cm_w_lead.o,C3,P,50.0,2500.0,10.0,lead,100,C3_H_100,1.68776e-09,0.0272,2.76171e-10,0.0329,1.695945887473067e-09,0.027068981709728615,1.6761003256159194e-09,0.027155037385119932,1.4439856800306054e-09,0.027344217544547935,
SR_Pu_UN_G1_C3_P_D500.0m_Lw_25000.0cm_Epw5.0cm_w_lead.o,C3,P,500.0,25000.0,5.0,lead,100,C3_H_100,1.25273e-11,0.1359,2.76396e-12,0.0954,1.2601500732969843e-11,0.13570955426581202,1.2424407118800738e-11,0.13605660676707773,1.0686727664006981e-11,0.13941497089737853,
SR_Pu_UN_G1_C3_P_D50.0m_Lw_2500.0cm_Epw1.0cm_w_lead.o,C3,P,50.0,2500.0,1.0,lead,100,C3_H_100,1.71208e-08,0.0317,3.00302e-09,0.0213,1.715065718125744e-08,0.03162897323760029,1.7008952007429943e-08,0.0317047980785946,1.4738065858150801e-08,0.031861586613565474,
SR_Pu_UN_G1_C3_P_D50.0m_Lw_2500.0cm_Epw20.0cm_w_lead.o,C3,P,50.0,2500.0,20.0,lead,100,C3_H_100,1.05791e-09,0.0179,1.76926e-10,0.031,1.0645014341737556e-09,0.018057515156257933,1.0514184009672665e-09,0.018072006164288713,9.047353693603188e-10,0.017961305664782094,
SR_Pu_UN_G1_C3_P_D50.0m_Lw_2500.0cm_Epw40.0cm_w_lead.o,C3,P,50.0,2500.0,40.0,lead,100,C3_H_100,5.90582e-10,0.0054,9.74636e-11,0.0101,5.941438056015262e-10,0.004804526330523406,5.866930880324278e-10,0.004806514616948023,5.047224368755715e-10,0.004811171265270962,
SR_Pu_UN_G1_C3_P_D500.0m_Lw_25000.0cm_Epw10.0cm_w_lead.o,C3,P,500.0,25000.0,10.0,lead,100,C3_H_100,6.8552e-12,0.0537,1.48618e-12,0.0558,6.906291779541205e-12,0.05395918943914522,6.798455188580111e-12,0.054431245044737404,5.816298378840788e-12,0.055171884463397734,
SR_Pu_UN_G1_C3_P_D300.0m_Lw_15000.0cm_Epw5.0cm_w_lead.o,C3,P,300.0,15000.0,5.0,lead,100,C3_H_100,6.34386e-11,0.0939,1.37709e-11,0.0677,6.36401132434572e-11,0.09202467313879698,6.2745861682519e-11,0.09256714820758313,5.393850397963366e-11,0.09468493033061609,
SR_Pu_UN_G1_C3_P_D500.0m_Lw_25000.0cm_Epw1.0cm_w_lead.o,C3,P,500.0,25000.0,1.0,lead,100,C3_H_100,4.11519e-11,0.1621,9.90333e-12,0.0683,4.125693695367552e-11,0.16235644205364297,4.072019816490536e-11,0.16310886372437056,3.502950695494753e-11,0.1648086612173454,
SR_Pu_UN_G1_C3_P_D500.0m_Lw_25000.0cm_Epw20.0cm_w_lead.o,C3,P,500.0,25000.0,20.0,lead,100,C3_H_100,4.80381e-12,0.0405,1.00081e-12,0.06,4.836677642983643e-12,0.04071626074289967,4.760091907164793e-12,0.040637421282974186,4.079218165554413e-12,0.04067174029910106,
SR_Pu_UN_G1_C3_P_D500.0m_Lw_25000.0cm_Epw40.0cm_w_lead.o,C3,P,500.0,25000.0,40.0,lead,100,C3_H_100,3.01802e-12,0.0147,6.17297e-13,0.0177,3.0363546528574053e-12,0.014559089216010427,2.9884064785350058e-12,0.014588902157366456,2.555817648718359e-12,0.014579404680898439,
SR_Pu_UN_G1_C3_P_D700.0m_Lw_35000.0cm_Epw10.0cm_w_lead.o,C3,P,700.0,35000.0,10.0,lead,100,C3_H_100,1.9155e-12,0.0886,3.80138e-13,0.0707,1.930421807393807e-12,0.08906251264370435,1.9043418243805025e-12,0.0903455506190257,1.632218388946782e-12,0.09155771189941608,
SR_Pu_UN_G1_C3_P_D5.0m_Lw_250.0cm_Epw5.0cm_w_lead.o,C3,P,5.0,250.0,5.0,lead,100,C3_H_100,3.54293e-07,0.0065,5.55307e-08,0.0121,3.550646242297405e-07,0.00647842607141624,3.5290655264309975e-07,0.006444845561535941,3.064694092767411e-07,0.006357336869935132,
SR_Pu_UN_G1_C3_P_D20.0m_Lw_1000.0cm_Epw10.0cm_w_lead.o,C3,P,20.0,1000.0,10.0,lead,100,C3_H_100,7.80304e-09,0.0129,1.23072e-09,0.0216,7.839249535919066e-09,0.012886252062058417,7.761748151923232e-09,0.012913477202660634,6.703886112847533e-09,0.012910339217109724,
SR_Pu_UN_G1_C3_P_D200.0m_Lw_10000.0cm_Epw5.0cm_w_lead.o,C3,P,200.0,10000.0,5.0,lead,100,C3_H_100,1.97596e-10,0.1318,3.80411e-11,0.0751,1.982297238858275e-10,0.13048425330016525,1.9595147526975434e-10,0.13146501364686194,1.690323950795976e-10,0.1331814867201026,
SR_Pu_UN_G1_C3_P_D700.0m_Lw_35000.0cm_Epw40.0cm_w_lead.o,C3,P,700.0,35000.0,40.0,lead,100,C3_H_100,6.431e-13,0.0261,1.39418e-13,0.021,6.469599561361127e-13,0.026135111081025255,6.362590243554897e-13,0.02637633275645105,5.433252425968244e-13,0.026786354911673863,
SR_Pu_UN_G1_C3_P_D700.0m_Lw_35000.0cm_Epw5.0cm_w_lead.o,C3,P,700.0,35000.0,5.0,lead,100,C3_H_100,2.81087e-12,0.1154,6.46885e-13,0.0675,2.8301169850028293e-12,0.11556507440849757,2.7923694970878176e-12,0.11729110852376487,2.3955395765093674e-12,0.11929138913795585,
SR_Pu_UN_G1_C3_P_D700.0m_Lw_35000.0cm_Epw20.0cm_w_lead.o,C3,P,700.0,35000.0,20.0,lead,100,C3_H_100,1.08734e-12,0.0481,2.175e-13,0.0402,1.0941030245990653e-12,0.04778093080860857,1.0770144615250505e-12,0.04799238018834729,9.225278721518825e-13,0.04862648627501295,
SR_Pu_UN_G1_C3_P_D700.0m_Lw_35000.0cm_Epw1.0cm_w_lead.o,C3,P,700.0,35000.0,1.0,lead,100,C3_H_100,9.71722e-12,0.1783,2.33311e-12,0.0712,9.747838940694304e-12,0.17901675789358354,9.612514861793165e-12,0.18039183215130408,8.252617830798218e-12,0.18327719785906058,
SR_Pu_UN_G1_C3_N_D10.0m_Lw_500.0cm_Epw5.0cm_w_steel.o,C3,N,10.0,500.0,5.0,steel,100,C3_H_100,8.74667e-07,0.0219,4.98609e-08,0.0373,8.328811472227975e-07,0.02177551620815469,1.0333246655898337e-05,0.02341448759498917,8.081984072369156e-06,0.022518821785645873,-4.777344152369128
SR_Pu_UN_G1_C3_N_D1.0m_Lw_50.0cm_Epw1.0cm_w_steel.o,C3,N,1.0,50.0,1.0,steel,100,C3_H_100,7.44992e-05,0.009,3.37372e-06,0.0154,7.10133128847806e-05,0.00881102678602527,0.0008252470878590191,0.010379791782334117,0.0007105675717139015,0.009189083036940505,-4.6790933529748004
SR_Pu_UN_G1_C3_N_D1.0m_Lw_50.0cm_Epw40.0cm_w_water.o,C3,N,1.0,50.0,40.0,water,100,C3_H_100,9.54627e-06,0.0076,8.28022e-07,0.0173,9.031565016561277e-06,0.006402591060893848,0.00013165557773229028,0.004286197742555197,7.241770446906543e-05,0.004255010282908086,-5.391686841444069
SR_Pu_UN_G1_C3_N_D10.0m_Lw_500.0cm_Epw10.0cm_w_steel.o,C3,N,10.0,500.0,10.0,steel,100,C3_H_100,6.18408e-07,0.0224,3.85643e-08,0.0327,5.884844147756168e-07,0.02224667130187092,7.734850003206022e-06,0.023205527788872644,5.562863345966941e-06,0.02315891789189559,-4.83880952775242
SR_Pu_UN_G1_C3_N_D100.0m_Lw_5000.0cm_Epw5.0cm_w_steel.o,C3,N,100.0,5000.0,5.0,steel,100,C3_H_100,8.87173e-09,0.0434,7.71015e-10,0.0289,8.472114387606983e-09,0.04345754181966096,1.021866412827223e-07,0.04385066366819012,7.28508984233229e-08,0.05172541776682025,-4.504370764135259
SR_Pu_UN_G1_C3_N_D10.0m_Lw_500.0cm_Epw1.0cm_w_steel.o,C3,N,10.0,500.0,1.0,steel,100,C3_H_100,1.12752e-06,0.0233,6.62895e-08,0.0436,1.0761043049073505e-06,0.023196657559654367,1.2292592764552765e-05,0.02652736044033716,1.0294926490504928e-05,0.02378068456459271,-4.560069452661544
SR_Pu_UN_G1_C3_N_D10.0m_Lw_500.0cm_Epw20.0cm_w_steel.o,C3,N,10.0,500.0,20.0,steel,100,C3_H_100,3.09308e-07,0.0182,2.33643e-08,0.0258,2.9329366650706083e-07,0.018054878259695803,4.1386539992319925e-06,0.018313640791715147,2.577569142711116e-06,0.018442577602066725,-5.177471482450883
SR_Pu_UN_G1_C3_N_D10.0m_Lw_500.0cm_Epw40.0cm_w_steel.o,C3,N,10.0,500.0,40.0,steel,100,C3_H_100,9.6346e-08,0.012,1.01561e-08,0.0253,9.138136023734264e-08,0.0067196365084465325,1.2409981112262492e-06,0.007128931649226657,6.790736771283197e-07,0.0069815464729960685,-5.1529277423633095
SR_Pu_UN_G1_C3_N_D100.0m_Lw_5000.0cm_Epw10.0cm_w_steel.o,C3,N,100.0,5000.0,10.0,steel,100,C3_H_100,6.44072e-09,0.0418,5.8014e-10,0.0304,6.1455163933000775e-09,0.04144541001129769,7.736495463019995e-08,0.04547288055689221,5.226818631773028e-08,0.049669334143669745,-4.583394507134639
SR_Pu_UN_G1_C3_N_D1000.0m_Lw_50000.0cm_Epw5.0cm_w_steel.o,C3,N,1000.0,50000.0,5.0,steel,100,C3_H_100,1.40261e-12,0.0432,1.93489e-13,0.0236,1.3480292030264743e-12,0.04293282216293971,1.3951069973388724e-11,0.05355543692767886,9.361419119347615e-12,0.06540184037754133,-3.8913737228114504
SR_Pu_UN_G1_C3_N_D100.0m_Lw_5000.0cm_Epw1.0cm_w_steel.o,C3,N,100.0,5000.0,1.0,steel,100,C3_H_100,1.33997e-08,0.0525,1.07559e-09,0.0285,1.2802970366942457e-08,0.0527064609961259,1.4552932407070146e-07,0.05078715911683677,1.134933540686648e-07,0.061609366633879815,-4.453305917726084
SR_Pu_UN_G1_C3_N_D100.0m_Lw_5000.0cm_Epw20.0cm_w_steel.o,C3,N,100.0,5000.0,20.0,steel,100,C3_H_100,3.20923e-09,0.0326,3.72379e-10,0.0283,3.0561390841406976e-09,0.03218028376255577,3.726193281783974e-08,0.037948532943947684,2.2758955654747522e-08,0.041317995066373264,-4.770331695120091
SR_Pu_UN_G1_C3_N_D100.0m_Lw_5000.0cm_Epw40.0cm_w_steel.o,C3,N,100.0,5000.0,40.0,steel,100,C3_H_100,9.70518e-10,0.0087,1.50427e-10,0.0093,9.283636354394752e-10,0.00783383297642141,1.0083439634199732e-08,0.010322342636013598,5.5281818401930914e-09,0.010648441774261427,-4.34349126554323
SR_Pu_UN_G1_C3_N_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_steel.o,C3,N,1000.0,50000.0,10.0,steel,100,C3_H_100,8.30049e-13,0.0341,1.37191e-13,0.0267,7.988491150474644e-13,0.03378377682771345,7.750509305026435e-12,0.04721611628116242,4.7846268403147496e-12,0.052436472970880665,-3.758800378355445
SR_Pu_UN_G1_C3_N_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_steel.o,C3,N,1000.0,50000.0,1.0,steel,100,C3_H_100,2.32179e-12,0.0361,2.76421e-13,0.0197,2.2239151542054974e-12,0.03597566356973939,2.4528132886285746e-11,0.043790925307136075,1.6857723951743315e-11,0.05019540359424517,-4.215490883951715
SR_Pu_UN_G1_C3_N_D1000.0m_Lw_50000.0cm_Epw20.0cm_w_steel.o,C3,N,1000.0,50000.0,20.0,steel,100,C3_H_100,3.50239e-13,0.0406,6.63155e-14,0.0225,3.3813018835428966e-13,0.03946168368045617,2.9698862604804965e-12,0.06848455480797398,1.746776408383177e-12,0.07453496685001047,-3.4572996284566675
SR_Pu_UN_G1_C3_N_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_steel.o,C3,N,1000.0,50000.0,40.0,steel,100,C3_H_100,7.35084e-14,0.0093,1.72038e-14,0.0093,7.139723248776847e-14,0.006762755688842358,4.758548035035342e-13,0.013196491676450072,2.667991384448698e-13,0.013825331083578443,-2.872008521790071
SR_Pu_UN_G1_C3_N_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_steel.o,C3,N,1200.0,60000.0,10.0,steel,100,C3_H_100,2.01055e-13,0.0628,2.97752e-14,0.0274,1.9296666907041736e-13,0.061084618715159814,1.907017920977272e-12,0.06724297507888773,1.2376323279750496e-12,0.08787324898429807,-4.022944432907731
SR_Pu_UN_G1_C3_N_D1.0m_Lw_50.0cm_Epw5.0cm_w_steel.o,C3,N,1.0,50.0,5.0,steel,100,C3_H_100,6.12431e-05,0.0092,2.80898e-06,0.018,5.83195893177955e-05,0.009005231112958687,0.0007339918378061866,0.010267172967024368,0.0005873402391939932,0.00911516462364632,-4.77361642732733
SR_Pu_UN_G1_C3_N_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_steel.o,C3,N,1200.0,60000.0,1.0,steel,100,C3_H_100,6.4426e-13,0.1126,6.82162e-14,0.0273,6.159106327236611e-13,0.11020474874028344,6.58325001024416e-12,0.09157016957571149,4.79850410664619e-12,0.13032917748011755,-4.400299145739123
SR_Pu_UN_G1_C3_N_D1200.0m_Lw_60000.0cm_Epw20.0cm_w_steel.o,C3,N,1200.0,60000.0,20.0,steel,100,C3_H_100,7.35125e-14,0.0456,1.36619e-14,0.0244,7.109550238691935e-14,0.04587876054546005,6.265648159919987e-13,0.07223587094377207,3.828006445997747e-13,0.08840299588687976,-3.28787296457154
SR_Pu_UN_G1_C3_N_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_steel.o,C3,N,1200.0,60000.0,40.0,steel,100,C3_H_100,1.39671e-14,0.0287,3.1897e-15,0.0245,1.3535516926752841e-14,0.021346126533252706,9.43757469067777e-14,0.04804817704392699,5.350603971116131e-14,0.05635570651169672,-3.089997732150255
SR_Pu_UN_G1_C3_N_D2.0m_Lw_100.0cm_Epw10.0cm_w_steel.o,C3,N,2.0,100.0,10.0,steel,100,C3_H_100,1.45533e-05,0.0158,7.49097e-07,0.0214,1.3817983347323853e-05,0.015601442910597587,0.0001866490919327467,0.01624527989304243,0.00013617918501086947,0.016104267629193095,-5.0525767535620565
SR_Pu_UN_G1_C3_N_D20.0m_Lw_1000.0cm_Epw5.0cm_w_steel.o,C3,N,20.0,1000.0,5.0,steel,100,C3_H_100,2.14722e-07,0.0172,1.38003e-08,0.0287,2.046187590742313e-07,0.017148840410901763,2.510391666281921e-06,0.017997793474284138,1.933277908312908e-06,0.017799231835333062,-4.705265844100139
SR_Pu_UN_G1_C3_N_D2.0m_Lw_100.0cm_Epw1.0cm_w_steel.o,C3,N,2.0,100.0,1.0,steel,100,C3_H_100,2.36512e-05,0.0156,1.22862e-06,0.0455,2.2557164551958913e-05,0.01559725375846756,0.00025785145520914454,0.015327857598877719,0.0002212670489712841,0.01480192485948969,-4.625707989620351
SR_Pu_UN_G1_C3_N_D2.0m_Lw_100.0cm_Epw20.0cm_w_steel.o,C3,N,2.0,100.0,20.0,steel,100,C3_H_100,7.6711e-06,0.0127,4.94655e-07,0.0171,7.271418811643178e-06,0.012246776964275641,0.00010520575989013974,0.012532262737392696,6.695433931613237e-05,0.012626930598183551,-5.210220025248302
SR_Pu_UN_G1_C3_N_D2.0m_Lw_100.0cm_Epw40.0cm_w_steel.o,C3,N,2.0,100.0,40.0,steel,100,C3_H_100,2.61e-06,0.0067,2.41047e-07,0.0091,2.4719199847197905e-06,0.005391507125020525,3.5312796538298255e-05,0.005646906167627974,1.940576023269309e-05,0.0056823290979293424,-5.290422041387338
SR_Pu_UN_G1_C3_N_D20.0m_Lw_1000.0cm_Epw10.0cm_w_steel.o,C3,N,20.0,1000.0,10.0,steel,100,C3_H_100,1.52574e-07,0.0199,1.04023e-08,0.0348,1.4504645814328085e-07,0.019851828377128043,1.9050360649866453e-06,0.020045744281618247,1.3396486646928833e-06,0.019756661727125393,-4.933698963597438
SR_Pu_UN_G1_C3_N_D200.0m_Lw_10000.0cm_Epw5.0cm_w_steel.o,C3,N,200.0,10000.0,5.0,steel,100,C3_H_100,1.79142e-09,0.0686,1.67833e-10,0.0346,1.7127587724922312e-09,0.06840464685952473,1.9452084477256844e-08,0.06759205485259893,1.413040032293416e-08,0.08274726661675068,-4.390998621639192
SR_Pu_UN_G1_C3_N_D20.0m_Lw_1000.0cm_Epw1.0cm_w_steel.o,C3,N,20.0,1000.0,1.0,steel,100,C3_H_100,2.78051e-07,0.018,1.76966e-08,0.0239,2.6550070028296696e-07,0.01786091016365028,3.0086252738788064e-06,0.019090023888847573,2.4991712126726237e-06,0.019319070439852003,-4.513668254037226
SR_Pu_UN_G1_C3_N_D20.0m_Lw_1000.0cm_Epw20.0cm_w_steel.o,C3,N,20.0,1000.0,20.0,steel,100,C3_H_100,7.80074e-08,0.0143,6.44995e-09,0.0189,7.400144335596284e-08,0.014127637453262482,1.0222176943332551e-06,0.014914710348564715,6.326325045072868e-07,0.014860524849232393,-5.135354651016651
SR_Pu_UN_G1_C3_N_D20.0m_Lw_1000.0cm_Epw40.0cm_w_steel.o,C3,N,20.0,1000.0,40.0,steel,100,C3_H_100,2.42927e-08,0.0097,2.80774e-09,0.0185,2.307912206268183e-08,0.006181985579072891,3.004013763215493e-07,0.007329960557816307,1.641924817564416e-07,0.006934073099860354,-4.995648640612901
SR_Pu_UN_G1_C3_N_D200.0m_Lw_10000.0cm_Epw10.0cm_w_steel.o,C3,N,200.0,10000.0,10.0,steel,100,C3_H_100,1.2682e-09,0.0617,1.31256e-10,0.0373,1.209916387160366e-09,0.06110126215564474,1.4573429495214782e-08,0.0685677910069093,9.661617334998574e-09,0.07862047088039255,-4.595774549726698
SR_Pu_UN_G1_C3_N_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_steel.o,C3,N,1200.0,60000.0,5.0,steel,100,C3_H_100,4.07617e-13,0.0999,4.79894e-14,0.0268,3.926798212300545e-13,0.1024921271040021,3.958624139648732e-12,0.08811097890698633,2.9093528504866964e-12,0.1343205959088837,-3.6645131998777125
SR_Pu_UN_G1_C3_N_D200.0m_Lw_10000.0cm_Epw1.0cm_w_steel.o,C3,N,200.0,10000.0,1.0,steel,100,C3_H_100,2.69037e-09,0.0816,2.1935e-10,0.0359,2.5723973471840037e-09,0.08257590786411963,2.9233554377115402e-08,0.07295936168593221,2.2430536217411317e-08,0.09437451086633421,-4.384997335533639
SR_Pu_UN_G1_C3_N_D200.0m_Lw_10000.0cm_Epw20.0cm_w_steel.o,C3,N,200.0,10000.0,20.0,steel,100,C3_H_100,6.44687e-10,0.0465,8.50005e-11,0.0306,6.179320911609316e-10,0.04648154528573289,6.96700737733602e-09,0.05512379197536017,4.28238159253104e-09,0.06452484140929678,-4.15006178797904
SR_Pu_UN_G1_C3_N_D200.0m_Lw_10000.0cm_Epw40.0cm_w_steel.o,C3,N,200.0,10000.0,40.0,steel,100,C3_H_100,1.83413e-10,0.011,3.28848e-11,0.0111,1.763002322004946e-10,0.009583909954759127,1.6884831974782948e-09,0.014360244422663948,9.248497662751319e-10,0.014816190159444853,-3.8780063569678203
SR_Pu_UN_G1_C3_N_D300.0m_Lw_15000.0cm_Epw10.0cm_w_steel.o,C3,N,300.0,15000.0,10.0,steel,100,C3_H_100,3.36403e-10,0.0659,4.29756e-11,0.0398,3.204345523244297e-10,0.06441378058170841,3.608699996521954e-09,0.08233244631966954,2.3152479610151986e-09,0.08897058446045294,-4.746820829650845
SR_Pu_UN_G1_C3_N_D2.0m_Lw_100.0cm_Epw5.0cm_w_steel.o,C3,N,2.0,100.0,5.0,steel,100,C3_H_100,1.94475e-05,0.018,9.52199e-07,0.03,1.848756589449713e-05,0.017145468902053346,0.00023190116625056094,0.018333644549900076,0.00018424894810303264,0.017551679097672343,-4.936028309566115
SR_Pu_UN_G1_C3_N_D300.0m_Lw_15000.0cm_Epw1.0cm_w_steel.o,C3,N,300.0,15000.0,1.0,steel,100,C3_H_100,6.44258e-10,0.0884,6.39452e-11,0.0358,6.143356856687378e-10,0.08692337954253898,6.913734273223577e-09,0.08454872086588869,5.0360690071356265e-09,0.11307819752205979,-4.644461431796303
SR_Pu_UN_G1_C3_N_D300.0m_Lw_15000.0cm_Epw20.0cm_w_steel.o,C3,N,300.0,15000.0,20.0,steel,100,C3_H_100,1.80446e-10,0.0514,2.75443e-11,0.0309,1.724671820079803e-10,0.050308265401298326,1.8355734777869081e-09,0.0697832784533579,1.0692837743293048e-09,0.08023299032719179,-4.421720621138572
SR_Pu_UN_G1_C3_N_D300.0m_Lw_15000.0cm_Epw40.0cm_w_steel.o,C3,N,300.0,15000.0,40.0,steel,100,C3_H_100,5.32385e-11,0.0209,1.00898e-11,0.0112,5.1285477166127715e-11,0.020390454863494046,4.6357726748819333e-10,0.03704954057373363,2.5556912963397664e-10,0.03587331280328397,-3.668440759736445
SR_Pu_UN_G1_C3_N_D5.0m_Lw_250.0cm_Epw10.0cm_w_steel.o,C3,N,5.0,250.0,10.0,steel,100,C3_H_100,2.45715e-06,0.0181,1.34722e-07,0.0221,2.335432635427696e-06,0.018063169439781195,3.1478947942569e-05,0.019098417767072808,2.270055118699671e-05,0.01882282869965289,-4.953599274456328
SR_Pu_UN_G1_C3_N_D50.0m_Lw_2500.0cm_Epw5.0cm_w_steel.o,C3,N,50.0,2500.0,5.0,steel,100,C3_H_100,3.4898e-08,0.0235,2.62689e-09,0.021,3.3262011951260825e-08,0.023347585935309053,4.0526768049076494e-07,0.02457031286222012,3.0074630218156265e-07,0.026385503280858175,-4.687913487131567
SR_Pu_UN_G1_C3_N_D5.0m_Lw_250.0cm_Epw1.0cm_w_steel.o,C3,N,5.0,250.0,1.0,steel,100,C3_H_100,4.61562e-06,0.0553,2.38716e-07,0.0604,4.405116339366766e-06,0.05588130996736476,5.154960612407348e-05,0.06824805341210839,4.340340958928079e-05,0.062437411255598846,-4.5606800523707385
SR_Pu_UN_G1_C3_N_D5.0m_Lw_250.0cm_Epw20.0cm_w_steel.o,C3,N,5.0,250.0,20.0,steel,100,C3_H_100,1.28701e-06,0.0166,9.02208e-08,0.0186,1.2211503022866194e-06,0.016456360854630692,1.74341897247092e-05,0.01730963681709195,1.0991572935387643e-05,0.017470687907769695,-5.11726386845328
SR_Pu_UN_G1_C3_N_D5.0m_Lw_250.0cm_Epw40.0cm_w_steel.o,C3,N,5.0,250.0,40.0,steel,100,C3_H_100,4.07521e-07,0.0083,4.07926e-08,0.0109,3.8620933798594597e-07,0.007418114177818187,5.339455583376624e-06,0.00796466242061223,2.940422564453291e-06,0.008119813656645793,-5.229586208822132
SR_Pu_UN_G1_C3_N_D50.0m_Lw_2500.0cm_Epw10.0cm_w_steel.o,C3,N,50.0,2500.0,10.0,steel,100,C3_H_100,2.57733e-08,0.0231,2.06868e-09,0.0209,2.4503771570750476e-08,0.02288139186124162,3.1865531792445814e-07,0.024903995783888275,2.1617698272903515e-07,0.025906775219801895,-4.925750405456523
SR_Pu_UN_G1_C3_N_D500.0m_Lw_25000.0cm_Epw5.0cm_w_steel.o,C3,N,500.0,25000.0,5.0,steel,100,C3_H_100,8.95864e-11,0.1577,9.44246e-12,0.0408,8.544567224379658e-11,0.15479759401107704,9.214522774599374e-10,0.11939069450167446,6.594282312033482e-10,0.1834909015318476,-4.622049503276637
SR_Pu_UN_G1_C3_N_D50.0m_Lw_2500.0cm_Epw1.0cm_w_steel.o,C3,N,50.0,2500.0,1.0,steel,100,C3_H_100,4.72626e-08,0.0294,3.75056e-09,0.0198,4.5162028892505435e-08,0.029330430740273444,5.02569294965656e-07,0.030045728820675882,4.0193950658975735e-07,0.03431956497307138,-4.444467946102347
SR_Pu_UN_G1_C3_N_D50.0m_Lw_2500.0cm_Epw20.0cm_w_steel.o,C3,N,50.0,2500.0,20.0,steel,100,C3_H_100,1.27246e-08,0.0178,1.26496e-09,0.0202,1.2098165949036185e-08,0.017666258082434765,1.584765620679441e-07,0.019660099613437634,9.634210812467345e-08,0.019974110594601125,-4.923015662290482
SR_Pu_UN_G1_C3_N_D50.0m_Lw_2500.0cm_Epw40.0cm_w_steel.o,C3,N,50.0,2500.0,40.0,steel,100,C3_H_100,4.22675e-09,0.047,5.91028e-10,0.0932,4.033036151874564e-09,0.010320297444811678,4.714573449289173e-08,0.009691596514688173,2.5801514702588917e-08,0.009435695495210368,-4.583044848298016
